Time,Extension,Load,Tensile stress,Tensile strain,Strain 1,Displacement (Strain 1)
(sec),(mm),(N),(MPa),(mm/mm),(mm/mm),(mm)
0.00000,0.06894,306.78303,14.47800,0.00002,0.00002,0.00081
0.05000,0.07516,401.75244,18.95989,0.00003,0.00003,0.00162
0.10000,0.07701,442.64384,20.88967,0.00004,0.00004,0.00213
0.15000,0.07731,449.93847,21.23393,0.00004,0.00004,0.00210
0.20000,0.07731,448.96705,21.18809,0.00004,0.00004,0.00214
0.25000,0.07731,448.98824,21.18909,0.00005,0.00005,0.00240
0.30000,0.07731,449.19602,21.19889,0.00004,0.00004,0.00213
0.35000,0.07731,447.95251,21.14021,0.00004,0.00004,0.00225
0.40000,0.07737,447.51973,21.11978,0.00005,0.00005,0.00226
0.45000,0.07755,448.47000,21.16463,0.00004,0.00004,0.00202
0.50000,0.07797,450.94909,21.28162,0.00004,0.00004,0.00224
0.55000,0.07874,458.69970,21.64740,0.00005,0.00005,0.00226
0.60000,0.07958,469.38690,22.15176,0.00005,0.00005,0.00235
0.65000,0.08048,479.51778,22.62987,0.00005,0.00005,0.00243
0.70000,0.08125,489.54249,23.10296,0.00005,0.00005,0.00237
0.75000,0.08203,497.75094,23.49034,0.00005,0.00005,0.00266
0.80000,0.08287,508.40951,23.99335,0.00006,0.00006,0.00283
0.85000,0.08371,517.35220,24.41538,0.00006,0.00006,0.00301
0.90000,0.08448,527.34162,24.88681,0.00006,0.00006,0.00298
0.95000,0.08532,537.20241,25.35217,0.00006,0.00006,0.00299
1.00000,0.08628,547.67677,25.84649,0.00006,0.00006,0.00302
1.05000,0.08717,558.35494,26.35042,0.00007,0.00007,0.00338
1.10000,0.08801,569.78068,26.88964,0.00007,0.00007,0.00341
1.15000,0.08885,578.82648,27.31654,0.00007,0.00007,0.00331
1.20000,0.08974,588.96090,27.79481,0.00007,0.00007,0.00359
1.25000,0.09058,600.04089,28.31771,0.00008,0.00008,0.00375
1.30000,0.09142,610.12087,28.79341,0.00008,0.00008,0.00385
1.35000,0.09220,619.27489,29.22542,0.00008,0.00008,0.00402
1.40000,0.09303,629.12079,29.69007,0.00008,0.00008,0.00395
1.45000,0.09387,639.13525,30.16269,0.00008,0.00008,0.00396
1.50000,0.09465,648.18696,30.58986,0.00008,0.00008,0.00417
1.55000,0.09542,658.57936,31.08031,0.00008,0.00008,0.00424
1.60000,0.09632,669.02116,31.57309,0.00008,0.00008,0.00408
1.65000,0.09722,679.88550,32.08581,0.00009,0.00009,0.00460
1.70000,0.09805,690.36260,32.58026,0.00009,0.00009,0.00437
1.75000,0.09889,700.32217,33.05028,0.00009,0.00009,0.00459
1.80000,0.09973,711.78363,33.59118,0.00009,0.00009,0.00474
1.85000,0.10063,723.46223,34.14233,0.00009,0.00009,0.00473
1.90000,0.10146,733.83423,34.63181,0.00010,0.00010,0.00486
1.95000,0.10218,744.12273,35.11736,0.00010,0.00010,0.00495
2.00000,0.10302,752.92550,35.53278,0.00011,0.00011,0.00543
2.05000,0.10385,764.22188,36.06590,0.00011,0.00011,0.00538
2.10000,0.10463,774.68287,36.55958,0.00010,0.00010,0.00525
2.15000,0.10541,784.29040,37.01299,0.00011,0.00011,0.00538
2.20000,0.10625,794.61969,37.50046,0.00011,0.00011,0.00552
2.25000,0.10714,806.41666,38.05719,0.00011,0.00011,0.00560
2.30000,0.10798,817.97373,38.60260,0.00012,0.00012,0.00576
2.35000,0.10882,828.81069,39.11403,0.00012,0.00012,0.00582
2.40000,0.10965,838.61034,39.57651,0.00012,0.00012,0.00594
2.45000,0.11055,849.91418,40.10997,0.00012,0.00012,0.00614
2.50000,0.11139,861.91464,40.67630,0.00012,0.00012,0.00614
2.55000,0.11222,872.35253,41.16890,0.00013,0.00013,0.00633
2.60000,0.11306,882.66730,41.65569,0.00013,0.00013,0.00638
2.65000,0.11390,894.18748,42.19936,0.00013,0.00013,0.00644
2.70000,0.11474,904.50104,42.68608,0.00013,0.00013,0.00660
2.75000,0.11551,914.69316,43.16708,0.00014,0.00014,0.00683
2.80000,0.11629,925.37599,43.67123,0.00013,0.00013,0.00666
2.85000,0.11713,935.93271,44.16944,0.00013,0.00013,0.00674
2.90000,0.11802,947.85197,44.73194,0.00014,0.00014,0.00700
2.95000,0.11892,959.78500,45.29510,0.00015,0.00015,0.00726
3.00000,0.11976,970.02098,45.77816,0.00015,0.00015,0.00748
3.05000,0.12060,982.68706,46.37592,0.00015,0.00015,0.00750
3.10000,0.12149,994.23118,46.92072,0.00015,0.00015,0.00738
3.15000,0.12227,1005.26651,47.44151,0.00015,0.00015,0.00758
3.20000,0.12305,1014.99008,47.90039,0.00016,0.00016,0.00789
3.25000,0.12382,1025.76902,48.40908,0.00016,0.00016,0.00785
3.30000,0.12466,1037.37749,48.95692,0.00016,0.00016,0.00799
3.35000,0.12550,1048.66754,49.48973,0.00016,0.00016,0.00798
3.40000,0.12622,1058.79102,49.96748,0.00016,0.00016,0.00811
3.45000,0.12711,1069.88084,50.49084,0.00017,0.00017,0.00845
3.50000,0.12795,1081.99771,51.06268,0.00017,0.00017,0.00828
3.55000,0.12885,1094.69239,51.66178,0.00017,0.00017,0.00850
3.60000,0.12968,1105.00837,52.14862,0.00017,0.00017,0.00863
3.65000,0.13052,1115.92058,52.66360,0.00017,0.00017,0.00857
3.70000,0.13136,1128.13469,53.24002,0.00018,0.00018,0.00891
3.75000,0.13225,1138.98925,53.75228,0.00018,0.00018,0.00894
3.80000,0.13309,1151.30097,54.33330,0.00018,0.00018,0.00905
3.85000,0.13393,1161.65457,54.82192,0.00018,0.00018,0.00910
3.90000,0.13477,1173.70123,55.39044,0.00019,0.00019,0.00929
3.95000,0.13554,1184.43668,55.89708,0.00018,0.00018,0.00914
4.00000,0.13626,1194.31037,56.36304,0.00019,0.00019,0.00943
4.05000,0.13704,1204.23278,56.83131,0.00019,0.00019,0.00952
4.10000,0.13793,1215.56055,57.36590,0.00019,0.00019,0.00975
4.15000,0.13883,1227.88474,57.94752,0.00020,0.00020,0.00992
4.20000,0.13973,1238.67430,58.45671,0.00020,0.00020,0.00991
4.25000,0.14057,1250.99150,59.03799,0.00020,0.00020,0.01011
4.30000,0.14146,1263.04561,59.60686,0.00021,0.00021,0.01030
4.35000,0.14230,1275.15309,60.17825,0.00020,0.00020,0.01020
4.40000,0.14314,1286.48747,60.71315,0.00020,0.00020,0.01023
4.45000,0.14391,1297.17039,61.21731,0.00021,0.00021,0.01043
4.50000,0.14475,1307.49065,61.70436,0.00021,0.00021,0.01047
4.55000,0.14553,1317.38791,62.17144,0.00022,0.00022,0.01084
4.60000,0.14630,1328.66586,62.70368,0.00021,0.00021,0.01071
4.65000,0.14708,1339.13038,63.19753,0.00021,0.00021,0.01069
4.70000,0.14792,1349.55691,63.68959,0.00021,0.00021,0.01074
4.75000,0.14882,1362.28567,64.29030,0.00022,0.00022,0.01103
4.80000,0.14971,1374.42844,64.86335,0.00023,0.00023,0.01131
4.85000,0.15055,1385.16854,65.37021,0.00023,0.00023,0.01138
4.90000,0.15139,1396.67112,65.91305,0.00023,0.00023,0.01143
4.95000,0.15222,1407.56331,66.42709,0.00023,0.00023,0.01154
5.00000,0.15312,1420.06483,67.01707,0.00023,0.00023,0.01167
5.05000,0.15396,1432.34124,67.59643,0.00024,0.00024,0.01175
5.10000,0.15474,1442.55133,68.07827,0.00024,0.00024,0.01192
5.15000,0.15557,1452.30982,68.53880,0.00024,0.00024,0.01191
5.20000,0.15635,1462.76616,69.03226,0.00024,0.00024,0.01210
5.25000,0.15713,1473.20237,69.52479,0.00024,0.00024,0.01216
5.30000,0.15790,1483.13846,69.99370,0.00025,0.00025,0.01244
5.35000,0.15874,1494.64151,70.53656,0.00025,0.00025,0.01239
5.40000,0.15964,1504.93896,71.02253,0.00025,0.00025,0.01253
5.45000,0.16053,1515.67673,71.52927,0.00025,0.00025,0.01253
5.50000,0.16137,1526.09497,72.02094,0.00025,0.00025,0.01259
5.55000,0.16221,1537.23536,72.54669,0.00026,0.00026,0.01304
5.60000,0.16311,1548.96807,73.10040,0.00025,0.00025,0.01270
5.65000,0.16400,1560.95205,73.66595,0.00026,0.00026,0.01291
5.70000,0.16484,1571.82496,74.17908,0.00027,0.00027,0.01326
5.75000,0.16562,1580.33278,74.58059,0.00026,0.00026,0.01325
5.80000,0.16639,1590.69169,75.06945,0.00027,0.00027,0.01351
5.85000,0.16717,1600.30965,75.52335,0.00027,0.00027,0.01351
5.90000,0.16795,1609.73072,75.96796,0.00027,0.00027,0.01326
5.95000,0.16879,1619.56977,76.43230,0.00028,0.00028,0.01378
6.00000,0.16968,1629.50382,76.90112,0.00028,0.00028,0.01383
6.05000,0.17052,1640.66609,77.42789,0.00028,0.00028,0.01386
6.10000,0.17136,1650.66514,77.89978,0.00028,0.00028,0.01423
6.15000,0.17219,1660.98271,78.38670,0.00028,0.00028,0.01400
6.20000,0.17309,1670.76830,78.84850,0.00028,0.00028,0.01397
6.25000,0.17399,1682.62925,79.40826,0.00028,0.00028,0.01403
6.30000,0.17482,1693.25396,79.90967,0.00029,0.00029,0.01432
6.35000,0.17560,1702.26749,80.33504,0.00029,0.00029,0.01456
6.40000,0.17638,1710.64753,80.73052,0.00029,0.00029,0.01459
6.45000,0.17716,1719.95722,81.16988,0.00029,0.00029,0.01449
6.50000,0.17793,1729.56064,81.62309,0.00029,0.00029,0.01468
6.55000,0.17871,1738.72970,82.05581,0.00030,0.00030,0.01483
6.60000,0.17961,1748.62985,82.52303,0.00029,0.00029,0.01475
6.65000,0.18050,1758.99174,83.01203,0.00030,0.00030,0.01502
6.70000,0.18134,1769.80346,83.52227,0.00030,0.00030,0.01497
6.75000,0.18224,1779.80810,83.99442,0.00030,0.00030,0.01510
6.80000,0.18308,1789.13008,84.43435,0.00030,0.00030,0.01522
6.85000,0.18397,1799.67657,84.93207,0.00031,0.00031,0.01540
6.90000,0.18481,1808.72604,85.35914,0.00031,0.00031,0.01550
6.95000,0.18559,1818.83387,85.83616,0.00031,0.00031,0.01555
7.00000,0.18636,1827.89974,86.26401,0.00031,0.00031,0.01575
7.05000,0.18720,1837.28933,86.70713,0.00031,0.00031,0.01567
7.10000,0.18804,1847.34128,87.18151,0.00032,0.00032,0.01576
7.15000,0.18888,1856.74690,87.62539,0.00032,0.00032,0.01586
7.20000,0.18965,1865.74291,88.04993,0.00032,0.00032,0.01611
7.25000,0.19055,1875.48660,88.50977,0.00032,0.00032,0.01621
7.30000,0.19139,1885.04867,88.96103,0.00032,0.00032,0.01623
7.35000,0.19216,1894.45298,89.40485,0.00033,0.00033,0.01628
7.40000,0.19300,1903.11782,89.81377,0.00033,0.00033,0.01628
7.45000,0.19390,1911.77260,90.22221,0.00033,0.00033,0.01652
7.50000,0.19479,1920.01853,90.61137,0.00033,0.00033,0.01646
7.55000,0.19563,1928.37007,91.00549,0.00033,0.00033,0.01659
7.60000,0.19641,1935.65916,91.34949,0.00033,0.00033,0.01665
7.65000,0.19719,1941.91579,91.64476,0.00033,0.00033,0.01661
7.70000,0.19802,1948.82527,91.97084,0.00034,0.00034,0.01678
7.75000,0.19880,1957.86357,92.39738,0.00034,0.00034,0.01690
7.80000,0.19958,1966.35388,92.79807,0.00034,0.00034,0.01701
7.85000,0.20041,1975.24689,93.21775,0.00034,0.00034,0.01696
7.90000,0.20131,1984.73204,93.66538,0.00034,0.00034,0.01711
7.95000,0.20215,1996.00514,94.19740,0.00035,0.00035,0.01726
8.00000,0.20299,2005.77173,94.65831,0.00035,0.00035,0.01758
8.05000,0.20388,2014.59136,95.07453,0.00035,0.00035,0.01752
8.10000,0.20478,2024.10165,95.52335,0.00035,0.00035,0.01746
8.15000,0.20568,2035.73462,96.07235,0.00035,0.00035,0.01734
8.20000,0.20645,2044.97278,96.50832,0.00035,0.00035,0.01769
8.25000,0.20723,2052.28571,96.85344,0.00036,0.00036,0.01787
8.30000,0.20807,2061.16103,97.27229,0.00036,0.00036,0.01786
8.35000,0.20890,2070.61954,97.71867,0.00036,0.00036,0.01802
8.40000,0.20968,2079.06235,98.11711,0.00036,0.00036,0.01788
8.45000,0.21046,2088.33106,98.55453,0.00036,0.00036,0.01806
8.50000,0.21136,2098.33048,99.02643,0.00036,0.00036,0.01816
8.55000,0.21219,2108.30066,99.49696,0.00037,0.00037,0.01842
8.60000,0.21303,2118.46530,99.97665,0.00037,0.00037,0.01872
8.65000,0.21393,2128.97677,100.47272,0.00037,0.00037,0.01854
8.70000,0.21482,2138.93466,100.94267,0.00037,0.00037,0.01848
8.75000,0.21572,2149.09744,101.42227,0.00037,0.00037,0.01869
8.80000,0.21650,2158.85881,101.88294,0.00038,0.00038,0.01885
8.85000,0.21722,2167.02316,102.26824,0.00038,0.00038,0.01887
8.90000,0.21805,2175.72898,102.67909,0.00038,0.00038,0.01901
8.95000,0.21889,2184.65663,103.10042,0.00038,0.00038,0.01916
9.00000,0.21967,2194.24572,103.55296,0.00038,0.00038,0.01921
9.05000,0.22038,2202.82711,103.95794,0.00038,0.00038,0.01920
9.10000,0.22122,2210.82494,104.33538,0.00039,0.00039,0.01938
9.15000,0.22218,2221.50069,104.83920,0.00039,0.00039,0.01938
9.20000,0.22301,2231.90691,105.33030,0.00039,0.00039,0.01953
9.25000,0.22385,2241.64743,105.78999,0.00039,0.00039,0.01927
9.30000,0.22469,2251.57235,106.25837,0.00039,0.00039,0.01970
9.35000,0.22559,2260.32343,106.67136,0.00040,0.00040,0.01980
9.40000,0.22642,2271.77907,107.21198,0.00040,0.00040,0.01990
9.45000,0.22720,2279.36022,107.56976,0.00040,0.00040,0.01994
9.50000,0.22804,2288.12508,107.98340,0.00040,0.00040,0.02013
9.55000,0.22887,2297.54969,108.42818,0.00040,0.00040,0.01987
9.60000,0.22971,2306.55111,108.85298,0.00041,0.00041,0.02026
9.65000,0.23043,2314.82442,109.24342,0.00040,0.00040,0.02023
9.70000,0.23121,2321.22093,109.54530,0.00040,0.00040,0.02024
9.75000,0.23210,2331.59438,110.03484,0.00040,0.00040,0.02024
9.80000,0.23306,2342.12093,110.53162,0.00041,0.00041,0.02042
9.85000,0.23390,2352.20678,111.00761,0.00041,0.00041,0.02069
9.90000,0.23473,2361.55652,111.44884,0.00041,0.00041,0.02056
9.95000,0.23569,2372.13708,111.94817,0.00042,0.00042,0.02084
10.00000,0.23653,2382.05716,112.41634,0.00042,0.00042,0.02101
10.05000,0.23730,2391.14892,112.84540,0.00042,0.00042,0.02081
10.10000,0.23808,2398.25714,113.18086,0.00042,0.00042,0.02110
10.15000,0.23886,2406.85456,113.58659,0.00042,0.00042,0.02118
10.20000,0.23970,2415.03567,113.97269,0.00042,0.00042,0.02117
10.25000,0.24047,2422.32084,114.31650,0.00042,0.00042,0.02118
10.30000,0.24125,2431.18405,114.73478,0.00043,0.00043,0.02137
10.35000,0.24215,2439.15319,115.11086,0.00043,0.00043,0.02133
10.40000,0.24304,2450.59095,115.65065,0.00043,0.00043,0.02152
10.45000,0.24394,2459.98632,116.09404,0.00043,0.00043,0.02159
10.50000,0.24472,2468.50681,116.49615,0.00043,0.00043,0.02165
10.55000,0.24562,2477.15265,116.90417,0.00043,0.00043,0.02159
10.60000,0.24645,2485.98158,117.32084,0.00044,0.00044,0.02186
10.65000,0.24729,2494.38882,117.71760,0.00044,0.00044,0.02199
10.70000,0.24807,2501.68033,118.06171,0.00044,0.00044,0.02185
10.75000,0.24884,2509.11303,118.41248,0.00044,0.00044,0.02183
10.80000,0.24968,2515.77962,118.72710,0.00044,0.00044,0.02181
10.85000,0.25052,2522.61143,119.04951,0.00044,0.00044,0.02221
10.90000,0.25130,2184.04345,103.07148,0.00044,0.00044,0.02223
10.95000,0.25213,2120.37563,100.06681,0.00043,0.00043,0.02153
11.00000,0.25303,2143.69800,101.16746,0.00044,0.00044,0.02209
11.05000,0.25387,2158.29015,101.85611,0.00045,0.00045,0.02245
11.10000,0.25470,2170.44447,102.42970,0.00045,0.00045,0.02245
11.15000,0.25554,2183.74133,103.05722,0.00045,0.00045,0.02249
11.20000,0.25644,2196.91880,103.67911,0.00046,0.00046,0.02295
11.25000,0.25733,2211.88832,104.38556,0.00045,0.00045,0.02269
11.30000,0.25817,2225.92708,105.04810,0.00046,0.00046,0.02302
11.35000,0.25895,2238.50328,105.64160,0.00047,0.00047,0.02338
11.40000,0.25979,2252.15089,106.28568,0.00046,0.00046,0.02317
11.45000,0.26062,2265.66195,106.92330,0.00046,0.00046,0.02317
11.50000,0.26140,2278.30596,107.52000,0.00048,0.00048,0.02382
11.55000,0.26218,2290.86559,108.11273,0.00047,0.00047,0.02370
11.60000,0.26301,2304.33736,108.74850,0.00048,0.00048,0.02397
11.65000,0.26391,2318.64341,109.42365,0.00048,0.00048,0.02376
11.70000,0.26475,2332.40500,110.07310,0.00048,0.00048,0.02381
11.75000,0.26553,2344.42335,110.64028,0.00049,0.00049,0.02431
11.80000,0.26636,2358.06070,111.28387,0.00049,0.00049,0.02425
11.85000,0.26726,2372.66384,111.97304,0.00049,0.00049,0.02452
11.90000,0.26810,2385.51851,112.57969,0.00049,0.00049,0.02459
11.95000,0.26887,2398.05859,113.17149,0.00050,0.00050,0.02492
12.00000,0.26971,2410.33100,113.75066,0.00050,0.00050,0.02498
12.05000,0.27055,2423.57422,114.37565,0.00050,0.00050,0.02488
12.10000,0.27132,2436.60845,114.99077,0.00050,0.00050,0.02516
12.15000,0.27204,2447.93184,115.52515,0.00050,0.00050,0.02521
12.20000,0.27288,2459.44727,116.06860,0.00051,0.00051,0.02545
12.25000,0.27378,2472.14902,116.66804,0.00051,0.00051,0.02544
12.30000,0.27467,2488.32814,117.43158,0.00051,0.00051,0.02565
12.35000,0.27545,2500.77397,118.01893,0.00051,0.00051,0.02571
12.40000,0.27629,2510.96319,118.49979,0.00052,0.00052,0.02597
12.45000,0.27724,2523.92087,119.11131,0.00052,0.00052,0.02598
12.50000,0.27814,2536.35626,119.69817,0.00052,0.00052,0.02609
12.55000,0.27892,2548.75980,120.28352,0.00052,0.00052,0.02606
12.60000,0.27976,2558.05366,120.72213,0.00053,0.00053,0.02646
12.65000,0.28053,2568.63013,121.22127,0.00053,0.00053,0.02627
12.70000,0.28137,2579.77303,121.74713,0.00052,0.00052,0.02621
12.75000,0.28215,2590.84851,122.26981,0.00053,0.00053,0.02641
12.80000,0.28292,2602.15029,122.80318,0.00054,0.00054,0.02686
12.85000,0.28382,2613.49883,123.33875,0.00053,0.00053,0.02668
12.90000,0.28472,2625.64905,123.91216,0.00054,0.00054,0.02705
12.95000,0.28555,2636.03684,124.40239,0.00054,0.00054,0.02687
13.00000,0.28639,2646.95380,124.91759,0.00054,0.00054,0.02710
13.05000,0.28723,2656.94428,125.38907,0.00055,0.00055,0.02747
13.10000,0.28813,2669.12840,125.96407,0.00055,0.00055,0.02731
13.15000,0.28896,2680.18525,126.48589,0.00054,0.00054,0.02711
13.20000,0.28974,2689.50984,126.92593,0.00055,0.00055,0.02748
13.25000,0.29058,2697.37728,127.29723,0.00055,0.00055,0.02768
13.30000,0.29141,2708.03645,127.80026,0.00056,0.00056,0.02784
13.35000,0.29219,2716.73575,128.21082,0.00055,0.00055,0.02763
13.40000,0.29291,2725.21265,128.61086,0.00055,0.00055,0.02765
13.45000,0.29369,2733.50384,129.00215,0.00056,0.00056,0.02808
13.50000,0.29458,2742.68426,129.43539,0.00056,0.00056,0.02817
13.55000,0.29548,2753.20299,129.93181,0.00056,0.00056,0.02803
13.60000,0.29632,2762.19677,130.35625,0.00056,0.00056,0.02790
13.65000,0.29721,2768.54616,130.65590,0.00056,0.00056,0.02811
13.70000,0.29811,2775.60242,130.98891,0.00057,0.00057,0.02873
13.75000,0.29901,2781.17042,131.25168,0.00057,0.00057,0.02856
13.80000,0.29978,2783.16289,131.34570,0.00056,0.00056,0.02812
13.85000,0.30056,2783.54622,131.36380,0.00056,0.00056,0.02822
13.90000,0.30134,2785.55565,131.45862,0.00057,0.00057,0.02865
13.95000,0.30218,2791.03648,131.71729,0.00057,0.00057,0.02863
14.00000,0.30289,2794.75451,131.89275,0.00057,0.00057,0.02858
14.05000,0.30373,2798.96706,132.09155,0.00057,0.00057,0.02826
14.10000,0.30463,2805.06629,132.37939,0.00057,0.00057,0.02857
14.15000,0.30552,2813.92653,132.79753,0.00058,0.00058,0.02911
14.20000,0.30642,2820.88034,133.12570,0.00057,0.00057,0.02858
14.25000,0.30726,2827.94349,133.45903,0.00057,0.00057,0.02863
14.30000,0.30810,2833.98926,133.74435,0.00057,0.00057,0.02868
14.35000,0.30899,2842.35310,134.13907,0.00059,0.00059,0.02929
14.40000,0.30983,2850.52061,134.52451,0.00058,0.00058,0.02893
14.45000,0.31061,2855.75297,134.77144,0.00058,0.00058,0.02878
14.50000,0.31144,2861.20679,135.02882,0.00059,0.00059,0.02934
14.55000,0.31228,2868.62310,135.37883,0.00059,0.00059,0.02950
14.60000,0.31306,2875.62646,135.70934,0.00059,0.00059,0.02949
14.65000,0.31378,2881.06166,135.96584,0.00058,0.00058,0.02919
14.70000,0.31461,2888.12779,136.29930,0.00058,0.00058,0.02913
14.75000,0.31551,2895.79574,136.66118,0.00059,0.00059,0.02943
14.80000,0.31641,2903.69820,137.03412,0.00059,0.00059,0.02970
14.85000,0.31718,2911.22403,137.38928,0.00059,0.00059,0.02965
14.90000,0.31802,2919.09557,137.76077,0.00059,0.00059,0.02953
14.95000,0.31892,2927.32809,138.14929,0.00059,0.00059,0.02956
15.00000,0.31981,2936.42487,138.57858,0.00060,0.00060,0.02992
15.05000,0.32059,2943.27661,138.90195,0.00060,0.00060,0.03020
15.10000,0.32137,2949.64369,139.20242,0.00060,0.00060,0.02977
15.15000,0.32221,2955.95862,139.50044,0.00059,0.00059,0.02974
15.20000,0.32298,2963.45353,139.85416,0.00060,0.00060,0.03008
15.25000,0.32376,2969.97167,140.16176,0.00061,0.00061,0.03033
15.30000,0.32454,2976.43561,140.46681,0.00060,0.00060,0.02992
15.35000,0.32543,2983.61853,140.80580,0.00060,0.00060,0.02994
15.40000,0.32627,2990.71167,141.14055,0.00060,0.00060,0.03013
15.45000,0.32717,2998.54428,141.51019,0.00061,0.00061,0.03055
15.50000,0.32801,3006.59705,141.89023,0.00061,0.00061,0.03053
15.55000,0.32890,3013.79468,142.22990,0.00061,0.00061,0.03044
15.60000,0.32974,3021.04037,142.57184,0.00061,0.00061,0.03063
15.65000,0.33064,3029.52249,142.97214,0.00062,0.00062,0.03088
15.70000,0.33141,3035.95290,143.27560,0.00062,0.00062,0.03104
15.75000,0.33225,3042.69250,143.59367,0.00061,0.00061,0.03064
15.80000,0.33309,3051.01387,143.98639,0.00062,0.00062,0.03083
15.85000,0.33392,3056.91548,144.26489,0.00062,0.00062,0.03090
15.90000,0.33464,3062.21899,144.51518,0.00062,0.00062,0.03095
15.95000,0.33548,3069.37154,144.85274,0.00062,0.00062,0.03079
16.00000,0.33638,3076.84466,145.20541,0.00062,0.00062,0.03117
16.05000,0.33721,3084.90898,145.58600,0.00062,0.00062,0.03106
16.10000,0.33805,3091.95984,145.91875,0.00063,0.00063,0.03148
16.15000,0.33889,3098.82406,146.24269,0.00063,0.00063,0.03130
16.20000,0.33978,3105.71343,146.56781,0.00063,0.00063,0.03125
16.25000,0.34062,3113.93403,146.95576,0.00063,0.00063,0.03142
16.30000,0.34140,3120.81892,147.28069,0.00063,0.00063,0.03158
16.35000,0.34224,3125.81025,147.51625,0.00063,0.00063,0.03143
16.40000,0.34307,3132.76388,147.84441,0.00063,0.00063,0.03145
16.45000,0.34385,3140.86862,148.22690,0.00064,0.00064,0.03182
16.50000,0.34463,3147.88297,148.55792,0.00064,0.00064,0.03188
16.55000,0.34540,3154.07105,148.84996,0.00064,0.00064,0.03196
16.60000,0.34630,3160.04977,149.13211,0.00064,0.00064,0.03188
16.65000,0.34720,3169.32835,149.56999,0.00064,0.00064,0.03188
16.70000,0.34803,3176.09459,149.88931,0.00064,0.00064,0.03206
16.75000,0.34881,3182.76249,150.20399,0.00064,0.00064,0.03215
16.80000,0.34965,3189.54438,150.52405,0.00065,0.00065,0.03231
16.85000,0.35055,3196.15081,150.83583,0.00064,0.00064,0.03216
16.90000,0.35144,3203.04930,151.16139,0.00065,0.00065,0.03253
16.95000,0.35228,3211.00987,151.53706,0.00065,0.00065,0.03249
17.00000,0.35312,3218.16131,151.87457,0.00065,0.00065,0.03247
17.05000,0.35395,3225.27327,152.21021,0.00065,0.00065,0.03250
17.10000,0.35473,3231.00463,152.48068,0.00065,0.00065,0.03268
17.15000,0.35551,3237.68742,152.79607,0.00065,0.00065,0.03263
17.20000,0.35629,3243.60728,153.07544,0.00065,0.00065,0.03266
17.25000,0.35718,3250.69875,153.41011,0.00065,0.00065,0.03265
17.30000,0.35802,3259.27772,153.81497,0.00066,0.00066,0.03276
17.35000,0.35892,3266.36732,154.14955,0.00066,0.00066,0.03288
17.40000,0.35975,3273.30008,154.47673,0.00066,0.00066,0.03307
17.45000,0.36059,3280.89148,154.83499,0.00066,0.00066,0.03308
17.50000,0.36149,3287.96841,155.16898,0.00066,0.00066,0.03308
17.55000,0.36232,3295.64363,155.53119,0.00067,0.00067,0.03340
17.60000,0.36304,3300.31998,155.75188,0.00066,0.00066,0.03325
17.65000,0.36382,3306.03942,156.02179,0.00066,0.00066,0.03307
17.70000,0.36466,3312.49274,156.32634,0.00066,0.00066,0.03317
17.75000,0.36543,3318.88758,156.62814,0.00067,0.00067,0.03352
17.80000,0.36621,3324.89610,156.91170,0.00068,0.00068,0.03375
17.85000,0.36705,3332.73560,157.28166,0.00067,0.00067,0.03358
17.90000,0.36800,3340.74758,157.65977,0.00067,0.00067,0.03354
17.95000,0.36884,3348.75956,158.03789,0.00067,0.00067,0.03374
18.00000,0.36974,3356.40088,158.39850,0.00068,0.00068,0.03380
18.05000,0.37058,3363.09075,158.71422,0.00068,0.00068,0.03409
18.10000,0.37147,3369.82645,159.03209,0.00068,0.00068,0.03395
18.15000,0.37231,3378.49781,159.44131,0.00068,0.00068,0.03384
18.20000,0.37315,3384.49329,159.72426,0.00068,0.00068,0.03396
18.25000,0.37392,3390.19522,159.99336,0.00068,0.00068,0.03423
18.30000,0.37470,3394.93528,160.21706,0.00069,0.00069,0.03426
18.35000,0.37548,3401.06972,160.50656,0.00068,0.00068,0.03421
18.40000,0.37626,3407.59642,160.81458,0.00068,0.00068,0.03416
18.45000,0.37709,3413.52336,161.09428,0.00068,0.00068,0.03419
18.50000,0.37793,3419.75689,161.38846,0.00069,0.00069,0.03436
18.55000,0.37883,3428.66145,161.80869,0.00069,0.00069,0.03438
18.60000,0.37972,3435.65010,162.13850,0.00069,0.00069,0.03442
18.65000,0.38056,3442.77471,162.47473,0.00070,0.00070,0.03493
18.70000,0.38140,3448.48260,162.74411,0.00070,0.00070,0.03476
18.75000,0.38229,3455.60312,163.08015,0.00069,0.00069,0.03463
18.80000,0.38313,3465.24753,163.53529,0.00070,0.00070,0.03480
18.85000,0.38397,3470.55458,163.78575,0.00069,0.00069,0.03473
18.90000,0.38475,3476.31015,164.05737,0.00070,0.00070,0.03492
18.95000,0.38552,3481.23759,164.28992,0.00070,0.00070,0.03510
19.00000,0.38630,3488.32943,164.62460,0.00070,0.00070,0.03498
19.05000,0.38708,3494.06600,164.89532,0.00070,0.00070,0.03499
19.10000,0.38791,3500.77488,165.21194,0.00070,0.00070,0.03514
19.15000,0.38881,3508.14499,165.55975,0.00070,0.00070,0.03505
19.20000,0.38971,3515.52740,165.90816,0.00071,0.00071,0.03550
19.25000,0.39049,3520.62322,166.14864,0.00071,0.00071,0.03536
19.30000,0.39132,3527.68227,166.48178,0.00071,0.00071,0.03544
19.35000,0.39222,3534.13299,166.78621,0.00071,0.00071,0.03539
